-1.24657	0.000231819
1.73621	0.00375297
-1.29952	0.0480145
-0.304862	0.0588254
-0.183847	0.0851464
-0.176226	0.105523
-1.17485	0.109422
1.67234	0.116708
0.829859	0.123266
-0.332503	0.131378
-0.340167	0.156236
-1.1513	0.186191
1.63376	0.255051
-1.36732	0.259624
1.63017	0.270314
0.596287	0.431249
-1.08779	0.475927
0.57742	0.532513
0.945551	0.664521
1.94678	0.671834
1.54158	0.741696
1.96173	0.761872
-0.462293	0.765287
-0.0222492	0.860659
0.511815	0.925832
-1.01094	0.931296
1.50624	0.960822
1.99938	0.99608
1.00309	1.01939
-0.960281	1.24698
0.453363	1.28885
0.446483	1.32995
0.426815	1.4438
-0.923514	1.46229
1.09828	1.57902
-1.90108	1.58231
-1.60479	1.61187
0.389427	1.64019
-1.88742	1.64983
0.381296	1.67859
-0.620201	1.68547
-0.87878	1.69011
-1.63027	1.73011
0.36886	1.73385
0.367916	1.73787
1.18317	1.91313
-1.71196	1.97158
-1.77478	1.98791
-1.72557	1.98824
-1.72822	1.99065
